"city"	"name"
"http://dbpedia.org/resource/Velden_am_Wörther_See"	"Фельден-ам-Вёртер-Зе"
"http://dbpedia.org/resource/Feldkirchen_an_der_Donau"	"Фельдкирхен-ан-дер-Донау"
"http://dbpedia.org/resource/Feldkirchen_bei_Graz"	"Фельдкирхен-бай-Грац"
"http://dbpedia.org/resource/Feldkirchen_in_Kärnten"	"Фельдкирхен-ин-Кернтен"
"http://dbpedia.org/resource/Velm-Götzendorf"	"Фельм-Гётцендорф"
"http://dbpedia.org/resource/Fels_am_Wagram"	"Фельс-ам-Ваграм"
"http://dbpedia.org/resource/Feltre"	"Фельтре"
"http://dbpedia.org/resource/Fenegrò"	"Фенегро"
"http://dbpedia.org/resource/Fenestrelle"	"Фенестрелле"
"http://dbpedia.org/resource/Fénis"	"Фенис"
"http://dbpedia.org/resource/Fenit"	"Фенит"
"http://dbpedia.org/resource/Faradonbeh"	"Ферадомбе"
"http://dbpedia.org/resource/Fergus_Falls,_Minnesota"	"Фергус-Фолс (город, Миннесота)"
"http://dbpedia.org/resource/Ferguson,_Missouri"	"Фергюсон (Миссури)"
"http://dbpedia.org/resource/Ferdows"	"Фердоус (город)"
"http://dbpedia.org/resource/Fereydunkenar"	"Ферейдун-Кенар"
"http://dbpedia.org/resource/Fereydunshahr"	"Ферейдуншехр"
"http://dbpedia.org/resource/Ferentino"	"Ферентино"
"http://dbpedia.org/resource/Ferlach"	"Ферлах"
"http://dbpedia.org/resource/Fermignano"	"Ферминьяно"
"http://dbpedia.org/resource/Fermo"	"Фермо"
"http://dbpedia.org/resource/Ferndorf"	"Ферндорф (Каринтия)"
"http://dbpedia.org/resource/Ferno"	"Ферно"
"http://dbpedia.org/resource/Feroleto_Antico"	"Феролето-Антико"
"http://dbpedia.org/resource/Feroleto_della_Chiesa"	"Феролето-делла-Кьеза"
"http://dbpedia.org/resource/Ferrandina"	"Феррандина"
"http://dbpedia.org/resource/Ferrara"	"Феррара"
"http://dbpedia.org/resource/Ferrara_di_Monte_Baldo"	"Феррара-ди-Монте-Бальдо"
"http://dbpedia.org/resource/Farashband"	"Феррашбенд"
"http://dbpedia.org/resource/Ferrel_(Peniche)"	"Феррел"
"http://dbpedia.org/resource/Ferrera_Erbognone"	"Феррера-Эрбоньоне"
"http://dbpedia.org/resource/Ferrere"	"Феррере"
"http://dbpedia.org/resource/Ferreruela_de_Huerva"	"Ферреруэла-де-Уэрва"
"http://dbpedia.org/resource/Ferrol,_Galicia"	"Ферроль"
"http://dbpedia.org/resource/Ferruzzano"	"Ферруццано"
"http://dbpedia.org/resource/Ferriere"	"Феррьере"
"http://dbpedia.org/resource/Fertile,_Minnesota"	"Фертил (город, Миннесота)"
"http://dbpedia.org/resource/Ferschnitz"	"Фершниц"
"http://dbpedia.org/resource/Pherae"	"Феры"
"http://dbpedia.org/resource/Fasa"	"Феса"
"http://dbpedia.org/resource/Fetești"	"Фетешти"
"http://dbpedia.org/resource/Fethiye"	"Фетхие"
"http://dbpedia.org/resource/Fianarantsoa"	"Фианаранцуа"
"http://dbpedia.org/resource/Thyatira"	"Фиатира"
"http://dbpedia.org/resource/Cilician_Thebe"	"Фива (дочь Килика)"
"http://dbpedia.org/resource/Fivizzano"	"Фивиццано"
"http://dbpedia.org/resource/Thebes,_Greece"	"Фивы (Греция)"
"http://dbpedia.org/resource/Thebes,_Egypt"	"Фивы (Египет)"
"http://dbpedia.org/resource/Fidenza"	"Фиденца"
"http://dbpedia.org/resource/Figino_Serenza"	"Фиджино-Серенца"
"http://dbpedia.org/resource/Viehdorf"	"Фидорф"
"http://dbpedia.org/resource/Fiesco,_Lombardy"	"Фиеско"
"http://dbpedia.org/resource/Fiesso_d'Artico"	"Фиессо-д’Артико"
"http://dbpedia.org/resource/Ficarolo"	"Фикароло"
"http://dbpedia.org/resource/Ficarra"	"Фикарра"
"http://dbpedia.org/resource/Ficulle"	"Фикулле"
"http://dbpedia.org/resource/Philadelphia"	"Филадельфия"
"http://dbpedia.org/resource/Filadelfia,_Calabria"	"Филадельфия (Италия)"
"http://dbpedia.org/resource/Filandari"	"Филандари"
"http://dbpedia.org/resource/Filattiera"	"Филаттьера"
"http://dbpedia.org/resource/Filacciano"	"Филаччано"
"http://dbpedia.org/resource/Filettino"	"Филеттино"
"http://dbpedia.org/resource/Filetto"	"Филетто"
"http://dbpedia.org/resource/Filighera"	"Филигера"
"http://dbpedia.org/resource/Felixstowe"	"Филикстоу"
"http://dbpedia.org/resource/Filignano"	"Филиньяно"
"http://dbpedia.org/resource/Philippi"	"Филиппы"
"http://dbpedia.org/resource/Villach"	"Филлах"
"http://dbpedia.org/resource/Filogaso"	"Филогазо"
"http://dbpedia.org/resource/Filottrano"	"Филоттрано"
"http://dbpedia.org/resource/Figline_Valdarno"	"Фильине-Вальдарно"
"http://dbpedia.org/resource/Figline_Vegliaturo"	"Фильине-Вельятуро"
"http://dbpedia.org/resource/Filzmoos"	"Фильцмос (Зальцбург)"
"http://dbpedia.org/resource/Filiano"	"Фильяно"
"http://dbpedia.org/resource/Fiľakovo"	"Филяково"
"http://dbpedia.org/resource/Finale_Ligure"	"Финале-Лигуре"
"http://dbpedia.org/resource/Finale_Emilia"	"Финале-Эмилия"
"http://dbpedia.org/resource/Findlay,_Ohio"	"Финдли (Огайо)"
"http://dbpedia.org/resource/Phoenix,_Arizona"	"Финикс"
"http://dbpedia.org/resource/Finkenstein_am_Faaker_See"	"Финкенштайн-ам-Факер-Зе"
"http://dbpedia.org/resource/Finlayson,_Minnesota"	"Финлейсон (город, Миннесота)"
"http://dbpedia.org/resource/Fino_Mornasco"	"Фино-Морнаско"
"http://dbpedia.org/resource/Firenzuola"	"Фиренцуола (город)"
"http://dbpedia.org/resource/Thyrea,_Greece"	"Фирея"
"http://dbpedia.org/resource/Firmo"	"Фирмо"
"http://dbpedia.org/resource/Firozpur"	"Фирозпур"
"http://dbpedia.org/resource/Firuzabad,_Fars"	"Фирузабад"
"http://dbpedia.org/resource/Firuraq"	"Фирурек"
"http://dbpedia.org/resource/Tirzah_(ancient_city)"	"Фирца (город)"
"http://dbpedia.org/resource/Visp"	"Фисп"
"http://dbpedia.org/resource/Vitis,_Austria"	"Фитис"
"http://dbpedia.org/resource/Fifty_Lakes,_Minnesota"	"Фифти-Лейкс (город, Миннесота)"
"http://dbpedia.org/resource/Fifty-Six,_Arkansas"	"Фифти-Сикс (Арканзас)"
"http://dbpedia.org/resource/Fischamend"	"Фишаменд"
"http://dbpedia.org/resource/Fisciano"	"Фишано"
"http://dbpedia.org/resource/Fishvar"	"Фишвар"
"http://dbpedia.org/resource/Fisher,_Minnesota"	"Фишер (город, Миннесота)"
"http://dbpedia.org/resource/Flavon"	"Флавон"
"http://dbpedia.org/resource/Flagstaff,_Arizona"	"Флагстафф (Аризона)"
"http://dbpedia.org/resource/Floodwood,_Minnesota"	"Фладвуд (город, Миннесота)"
"http://dbpedia.org/resource/Flaibano"	"Флайбано"
"http://dbpedia.org/resource/Flaxton,_North_Dakota"	"Флакстон (Северная Дакота)"
"http://dbpedia.org/resource/Flattach"	"Флаттах"
"http://dbpedia.org/resource/Flekkefjord"	"Флеккефьорд"
"http://dbpedia.org/resource/Flensburg,_Minnesota"	"Фленсберг (город, Миннесота)"
"http://dbpedia.org/resource/Flensburg"	"Фленсбург"
"http://dbpedia.org/resource/Flin_Flon"	"Флин-Флон"
"http://dbpedia.org/resource/Flint,_Michigan"	"Флинт (Мичиган)"
"http://dbpedia.org/resource/Flippin,_Arkansas"	"Флиппин (Арканзас)"
"http://dbpedia.org/resource/Vlissingen"	"Флиссинген"
"http://dbpedia.org/resource/Flora,_Illinois"	"Флора (Иллинойс)"
"http://dbpedia.org/resource/Florence,_Alabama"	"Флоренс (Алабама)"
"http://dbpedia.org/resource/Florence,_Minnesota"	"Флоренс (город, Миннесота)"
"http://dbpedia.org/resource/Florence"	"Флоренция"
"http://dbpedia.org/resource/Flores_de_Ávila"	"Флорес-де-Авила"
"http://dbpedia.org/resource/Floresta,_Sicily"	"Флореста"
"http://dbpedia.org/resource/Florești,_Moldova"	"Флорешты (город)"
"http://dbpedia.org/resource/Florianópolis"	"Флорианополис"
"http://dbpedia.org/resource/Florinas"	"Флоринас"
"http://dbpedia.org/resource/Flumeri"	"Флумери"
"http://dbpedia.org/resource/Fluminimaggiore"	"Флуминимаджоре"
"http://dbpedia.org/resource/Florø"	"Флурё"
"http://dbpedia.org/resource/Flussio"	"Флуссио"
"http://dbpedia.org/resource/Fobello"	"Фобелло"
"http://dbpedia.org/resource/Faaborg"	"Фоборг"
"http://dbpedia.org/resource/Foggia"	"Фоджа"
"http://dbpedia.org/resource/Foza"	"Фодза"
"http://dbpedia.org/resource/Fosdinovo"	"Фоздиново"
"http://dbpedia.org/resource/Foynes"	"Фойнс"
"http://dbpedia.org/resource/Voitsberg"	"Фойтсберг"
"http://dbpedia.org/resource/Phocaea"	"Фокея (город)"
"http://dbpedia.org/resource/Fokino,_Bryansk_Oblast"	"Фокино (Брянская область)"
"http://dbpedia.org/resource/Fokino,_Primorsky_Krai"	"Фокино (Приморский край)"
"http://dbpedia.org/resource/Foxhome,_Minnesota"	"Фоксом (город, Миннесота)"
"http://dbpedia.org/resource/Focșani"	"Фокшаны"
"http://dbpedia.org/resource/Foley,_Minnesota"	"Фоли (Миннесота)"
"http://dbpedia.org/resource/Foligno"	"Фолиньо"
"http://dbpedia.org/resource/Folignano"	"Фолиньяно"
"http://dbpedia.org/resource/Falcon_Heights,_Minnesota"	"Фолкон-Хайтс (город, Миннесота)"
"http://dbpedia.org/resource/Fall_River,_Massachusetts"	"Фолл-Ривер (Массачусетс)"
"http://dbpedia.org/resource/Follina"	"Фоллина"
"http://dbpedia.org/resource/Follo,_Liguria"	"Фолло"
"http://dbpedia.org/resource/False_Pass,_Alaska"	"Фолс-Пасс (Аляска)"
"http://dbpedia.org/resource/Falls_Church,_Virginia"	"Фолс-Черч"
"http://dbpedia.org/resource/Folgaria"	"Фольгария"
"http://dbpedia.org/resource/Foglizzo"	"Фольиццо"
"http://dbpedia.org/resource/Volketswil"	"Фолькетсвиль"
"http://dbpedia.org/resource/Foglianise"	"Фольянизе"
"http://dbpedia.org/resource/Fogliano_Redipuglia"	"Фольяно-Редипулья"
"http://dbpedia.org/resource/Fombuena"	"Фомбуэна"
"http://dbpedia.org/resource/Fombio"	"Фомбьо"
"http://dbpedia.org/resource/Fondachelli-Fantina"	"Фондакелли-Фантина"
"http://dbpedia.org/resource/Fondi"	"Фонди"
"http://dbpedia.org/resource/Fondo"	"Фондо"
"http://dbpedia.org/resource/Fonelas"	"Фонелас"
"http://dbpedia.org/resource/Fonni"	"Фонни"
"http://dbpedia.org/resource/Fonz,_Huesca"	"Фонс"
"http://dbpedia.org/resource/Fohnsdorf"	"Фонсдорф"
"http://dbpedia.org/resource/Fonseca,_La_Guajira"	"Фонсека (Колумбия)"
"http://dbpedia.org/resource/Fontana,_California"	"Фонтана (Калифорния)"
"http://dbpedia.org/resource/Fontana_Liri"	"Фонтана-Лири"
"http://dbpedia.org/resource/Fontanarosa"	"Фонтанароза"
"http://dbpedia.org/resource/Fontanafredda"	"Фонтанафредда"
"http://dbpedia.org/resource/Fontanelice"	"Фонтанеличе"
"http://dbpedia.org/resource/Fontanellato"	"Фонтанеллато"
"http://dbpedia.org/resource/Fontanelle,_Veneto"	"Фонтанелле"
"http://dbpedia.org/resource/Fontaneto_d'Agogna"	"Фонтането-д’Агонья"
"http://dbpedia.org/resource/Fontanetto_Po"	"Фонтанетто-По"
"http://dbpedia.org/resource/Fontaniva"	"Фонтанива"
"http://dbpedia.org/resource/Fontanigorda"	"Фонтанигорда"
"http://dbpedia.org/resource/Fontanile"	"Фонтаниле"
"http://dbpedia.org/resource/Fonte"	"Фонте"
"http://dbpedia.org/resource/Fontevivo"	"Фонтевиво"
"http://dbpedia.org/resource/Fontegreca"	"Фонтегрека"
"http://dbpedia.org/resource/Fontecchio"	"Фонтеккьо"
"http://dbpedia.org/resource/Fontechiari"	"Фонтекьяри"
"http://dbpedia.org/resource/Fontainemore"	"Фонтенмор"
"http://dbpedia.org/resource/Fontioso"	"Фонтиосо"
"http://dbpedia.org/resource/Fonte_Nuova"	"Фонто-Нуова"
"http://dbpedia.org/resource/Fonzaso"	"Фонцазо"
"http://dbpedia.org/resource/Fort-de-France"	"Фор-де-Франс"
"http://dbpedia.org/resource/Foradada_del_Toscar"	"Форадада-де-Тоскар"
"http://dbpedia.org/resource/Forano"	"Форано"
"http://dbpedia.org/resource/Forgaria_nel_Friuli"	"Форгария-нель-Фриули"
"http://dbpedia.org/resource/Fordyce,_Arkansas"	"Фордайс (Арканзас)"
"http://dbpedia.org/resource/Fordongianus"	"Фордонджанус"
"http://dbpedia.org/resource/Forada,_Minnesota"	"Форейда (город, Миннесота)"
"http://dbpedia.org/resource/Forenza"	"Форенца"
"http://dbpedia.org/resource/Forest_Lake,_Minnesota"	"Форест-Лейк (город, Миннесота)"
"http://dbpedia.org/resource/Forino"	"Форино (Италия)"
"http://dbpedia.org/resource/Forio"	"Форио"
"http://dbpedia.org/resource/Forcarei"	"Форкарей"
"http://dbpedia.org/resource/Forcola"	"Форкола"
"http://dbpedia.org/resource/Forchia"	"Форкья"
"http://dbpedia.org/resource/Forlì"	"Форли"
"http://dbpedia.org/resource/Forlì_del_Sannio"	"Форли-дель-Саннио"
"http://dbpedia.org/resource/Forlimpopoli"	"Форлимпополи"
"http://dbpedia.org/resource/Foreman,_Arkansas"	"Форман (Арканзас)"
"http://dbpedia.org/resource/Formazza"	"Формацца"
"http://dbpedia.org/resource/Formigara"	"Формигара"
"http://dbpedia.org/resource/Formigine"	"Формиджине"
"http://dbpedia.org/resource/Formicola"	"Формикола"
"http://dbpedia.org/resource/Formigliana"	"Формильяна"
"http://dbpedia.org/resource/Formignana"	"Форминьяна"
"http://dbpedia.org/resource/Formiche_Alto"	"Формиче-Альто"
"http://dbpedia.org/resource/Fornace"	"Форначе"
"http://dbpedia.org/resource/Fornelli"	"Форнелли"
"http://dbpedia.org/resource/Fornelos_de_Montes"	"Форнелос-де-Монтес"
"http://dbpedia.org/resource/Forni_Avoltri"	"Форни-Авольтри"
"http://dbpedia.org/resource/Forni_di_Sotto"	"Форни-ди-Сотто"
"http://dbpedia.org/resource/Forno_Canavese"	"Форно-Канавезе"
"http://dbpedia.org/resource/Forno_di_Zoldo"	"Форно-ди-Дзольдо"
"http://dbpedia.org/resource/Fornovo_di_Taro"	"Форново-ди-Таро"
"http://dbpedia.org/resource/Fórnoles"	"Форнолес"
"http://dbpedia.org/resource/Forrest_City,_Arkansas"	"Форрест-Сити (Арканзас)"
"http://dbpedia.org/resource/Forssa"	"Форсса"
"http://dbpedia.org/resource/Forst_(Lausitz)"	"Форст (Лужица)"
"http://dbpedia.org/resource/Foreston,_Minnesota"	"Форстон (город, Миннесота)"
"http://dbpedia.org/resource/Fort_Bragg,_California"	"Форт-Брэгг (Калифорния)"
"http://dbpedia.org/resource/Fort_Collins,_Colorado"	"Форт-Коллинс"
"http://dbpedia.org/resource/Fort_Lauderdale,_Florida"	"Форт-Лодердейл"
"http://dbpedia.org/resource/Fort_Portal"	"Форт-Портал"
"http://dbpedia.org/resource/Fort_Ripley,_Minnesota"	"Форт-Рипли (город, Миннесота)"
"http://dbpedia.org/resource/Fort_Smith,_Arkansas"	"Форт-Смит (Арканзас)"
"http://dbpedia.org/resource/Fort_Stockton,_Texas"	"Форт-Стоктон"
"http://dbpedia.org/resource/Fort_Wayne,_Indiana"	"Форт-Уэйн"
"http://dbpedia.org/resource/Fort_Worth,_Texas"	"Форт-Уэрт"
"http://dbpedia.org/resource/Fort_Yukon,_Alaska"	"Форт-Юкон (Аляска)"
"http://dbpedia.org/resource/Fortaleza"	"Форталеза"
"http://dbpedia.org/resource/Fortuna,_North_Dakota"	"Фортуна (Северная Дакота)"
"http://dbpedia.org/resource/Fortunago"	"Фортунаго"
"http://dbpedia.org/resource/Forchach"	"Форхах"
"http://dbpedia.org/resource/Vorchdorf"	"Форхдорф"
"http://dbpedia.org/resource/Forchtenstein"	"Форхтенштайн"
"http://dbpedia.org/resource/Force,_Marche"	"Форче"
"http://dbpedia.org/resource/Foz"	"Фос (Испания)"
"http://dbpedia.org/resource/Foz-Calanda"	"Фос-Каланда"
"http://dbpedia.org/resource/Fossa,_Abruzzo"	"Фосса (коммуна)"
"http://dbpedia.org/resource/Fossalta_di_Portogruaro"	"Фоссальта-ди-Портогруаро"
"http://dbpedia.org/resource/Fossalta_di_Piave"	"Фоссальта-ди-Пьяве"
"http://dbpedia.org/resource/Fossalto"	"Фоссальто"
"http://dbpedia.org/resource/Fossano"	"Фоссано"
"http://dbpedia.org/resource/Fossato_Serralta"	"Фоссато-Серральта"
"http://dbpedia.org/resource/Fossacesia"	"Фоссачезия"
"http://dbpedia.org/resource/Fossò"	"Фоссо"
"http://dbpedia.org/resource/Fosston,_Minnesota"	"Фостон (город, Миннесота)"
"http://dbpedia.org/resource/Foča"	"Фоча (город, Босния и Герцеговина)"
"http://dbpedia.org/resource/Foča-Ustikolina"	"Фоча-Устиколина"
"http://dbpedia.org/resource/Fosciandora"	"Фошандора"
"http://dbpedia.org/resource/Foiano_della_Chiana"	"Фояно-делла-Кьяна"
"http://dbpedia.org/resource/Foiano_di_Val_Fortore"	"Фояно-ди-Валь-Форторе"
"http://dbpedia.org/resource/Frabosa_Soprana"	"Фрабоза-Сопрана"
"http://dbpedia.org/resource/Frabosa_Sottana"	"Фрабоза-Соттана"
"http://dbpedia.org/resource/Fragagnano"	"Фраганьяно"
"http://dbpedia.org/resource/Frazzanò"	"Фрадзано"
"http://dbpedia.org/resource/Fraine"	"Фраине"
"http://dbpedia.org/resource/Freienbach"	"Фрайенбах"
"http://dbpedia.org/resource/Freinberg"	"Фрайнберг"
"http://dbpedia.org/resource/Freistadt"	"Фрайштадт"
"http://dbpedia.org/resource/Fraconalto"	"Фракональто"
"http://dbpedia.org/resource/Fraxern"	"Фраксерн"
"http://dbpedia.org/resource/Frampol"	"Фрамполь"
"http://dbpedia.org/resource/Framura"	"Фрамура"
"http://dbpedia.org/resource/Frandovínez"	"Франдовинес"
"http://dbpedia.org/resource/Franeker"	"Франекер"
"http://dbpedia.org/resource/Francavilla_Angitola"	"Франкавилла-Анджитола"
"http://dbpedia.org/resource/Francavilla_Bisio"	"Франкавилла-Бизио"
"http://dbpedia.org/resource/Francavilla_Marittima"	"Франкавилла-Мариттима"
"http://dbpedia.org/resource/Francavilla_Fontana"	"Франкавилла-Фонтана"
"http://dbpedia.org/resource/Francavilla_al_Mare"	"Франкавилла-аль-Маре"
"http://dbpedia.org/resource/Francavilla_d'Ete"	"Франкавилла-д’Эте"
"http://dbpedia.org/resource/Francavilla_in_Sinni"	"Франкавилла-ин-Синни"
"http://dbpedia.org/resource/Frankenau-Unterpullendorf"	"Франкенау-Унтерпуллендорф"
"http://dbpedia.org/resource/Frankenburg_am_Hausruck"	"Франкенбург-на-Хаусруке"
"http://dbpedia.org/resource/Frankenmuth,_Michigan"	"Франкенмут"
"http://dbpedia.org/resource/Frankenfels"	"Франкенфельс"
"http://dbpedia.org/resource/Franklin,_Tennessee"	"Франклин (Теннесси)"
"http://dbpedia.org/resource/Franklin,_Minnesota"	"Франклин (город, Миннесота)"
"http://dbpedia.org/resource/Francolise"	"Франколизе"
"http://dbpedia.org/resource/Francofonte"	"Франкофонте"
"http://dbpedia.org/resource/Frankfort,_Kentucky"	"Франкфорт"
"http://dbpedia.org/resource/Frankfurt_(Oder)"	"Франкфурт-на-Одере"
"http://dbpedia.org/resource/Františkovy_Lázně"	"Франтишкови-Лазне"
"http://dbpedia.org/resource/Frantschach-Sankt_Gertraud"	"Франчах-Санкт-Гертрауд"
"http://dbpedia.org/resource/Francica"	"Франчика"
"http://dbpedia.org/resource/Fragneto_Monforte"	"Франьето-Монфорте"
"http://dbpedia.org/resource/Fragneto_l'Abate"	"Франьето-л’Абате"
"http://dbpedia.org/resource/Frascaro"	"Фраскаро"
"http://dbpedia.org/resource/Frascarolo"	"Фраскароло"
