"Абдулино"	"http://dbpedia.org/resource/Abdulino"	"Оренбургская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Orenburg_Oblast"
"Абдулинский район"	"http://dbpedia.org/resource/Abdulinsky_District"	"Оренбургская область"	"http://dbpedia.org/resource/Category:Districts_of_Orenburg_Oblast"
"Абзелиловский район"	"http://dbpedia.org/resource/Abzelilovsky_District"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1930"
"Абзелиловский район"	"http://dbpedia.org/resource/Abzelilovsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Bashkortostan"
"Абинск"	"http://dbpedia.org/resource/Abinsk"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Krasnodar_Krai"
"Абинский район"	"http://dbpedia.org/resource/Abinsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Krasnodar_Krai"
"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"		"http://dbpedia.org/resource/Category:Old_Believer_communities"
"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"		"http://dbpedia.org/resource/Category:Rural_localities_in_Moscow_Oblast"
"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"		"http://dbpedia.org/resource/Category:Ramenye"
"Абый"	"http://dbpedia.org/resource/Abyy"	"Якутия"	"http://dbpedia.org/resource/Category:Rural_localities_in_the_Sakha_Republic"
"Абыйский улус"	"http://dbpedia.org/resource/Abyysky_District"	"Якутия"	"http://dbpedia.org/resource/Category:Districts_of_the_Sakha_Republic"
"Агаповский район"	"http://dbpedia.org/resource/Agapovsky_District"	"Челябинская область"	"http://dbpedia.org/resource/Category:Districts_of_Chelyabinsk_Oblast"
"Агидель"	"http://dbpedia.org/resource/Agidel"	"Башкортостан"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1980"
"Агидель"	"http://dbpedia.org/resource/Agidel"	"Башкортостан"	"http://dbpedia.org/resource/Category:Cities_and_towns_built_in_the_Soviet_Union"
"Агидель"	"http://dbpedia.org/resource/Agidel"	"Башкортостан"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Bashkortostan"
"Агинский район"	"http://dbpedia.org/resource/Aginsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Zabaykalsky_Krai"
"Агинский район"	"http://dbpedia.org/resource/Aginsky_District"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1941"
"Агинское"	"http://dbpedia.org/resource/Aginskoye,_Zabaykalsky_Krai"	"Забайкальский край"	"http://dbpedia.org/resource/Category:Urban-type_settlements_in_Zabaykalsky_Krai"
"Агрыз"	"http://dbpedia.org/resource/Agryz"	"Татарстан"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Tatarstan"
"Агрызский район"	"http://dbpedia.org/resource/Agryzsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Tatarstan"
"Агульский район"	"http://dbpedia.org/resource/Agulsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Dagestan"
"Адамовский район"	"http://dbpedia.org/resource/Adamovsky_District"	"Оренбургская область"	"http://dbpedia.org/resource/Category:Districts_of_Orenburg_Oblast"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Seaside_resorts_in_Russia"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Adlersky_City_District"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Armenian_diaspora_in_Russia"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:City_districts_of_Sochi"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:States_and_territories_established_in_1961"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Armenian_diaspora_communities"
"Адлерский район"	"http://dbpedia.org/resource/Adlersky_City_District"	"Краснодарский край"	"http://dbpedia.org/resource/Category:Georgia_(country)–Russia_border_crossings"
"Адыге-Хабльский район"	"http://dbpedia.org/resource/Adyge-Khablsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Karachay-Cherkessia"
"Адыгейск"	"http://dbpedia.org/resource/Adygeysk"	"Адыгея"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1969"
"Адыгейск"	"http://dbpedia.org/resource/Adygeysk"	"Адыгея"	"http://dbpedia.org/resource/Category:Cities_and_towns_built_in_the_Soviet_Union"
"Адыгейск"	"http://dbpedia.org/resource/Adygeysk"	"Адыгея"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_the_Republic_of_Adygea"
"Адыгея"	"http://dbpedia.org/resource/Adygea"		"http://dbpedia.org/resource/Category:Southern_Federal_District"
"Адыгея"	"http://dbpedia.org/resource/Adygea"		"http://dbpedia.org/resource/Category:Adygea"
"Адыгея"	"http://dbpedia.org/resource/Adygea"		"http://dbpedia.org/resource/Category:Enclaves"
"Адыгея"	"http://dbpedia.org/resource/Adygea"		"http://dbpedia.org/resource/Category:Regions_of_Europe_with_multiple_official_languages"
"Адыгея"	"http://dbpedia.org/resource/Adygea"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1991"
"Азнакаево"	"http://dbpedia.org/resource/Aznakayevo"	"Татарстан"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Tatarstan"
"Азнакаевский район"	"http://dbpedia.org/resource/Aznakayevsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Tatarstan"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Bosporan_Kingdom"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Crimean_Khanate"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Don_Cossacks"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:History_of_the_Ottoman_Empire"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Don_Host_Oblast"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Coastal_fortifications"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Port_cities_and_towns_in_Russia"
"Азов"	"http://dbpedia.org/resource/Azov"	"Ростовская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Rostov_Oblast"
"Азовский немецкий национальный район"	"http://dbpedia.org/resource/Azovsky_Nemetsky_National_District"	"Омская область"	"http://dbpedia.org/resource/Category:Districts_of_Omsk_Oblast"
"Азовский немецкий национальный район"	"http://dbpedia.org/resource/Azovsky_Nemetsky_National_District"	"Омская область"	"http://dbpedia.org/resource/Category:Germanic_peoples"
"Азовский немецкий национальный район"	"http://dbpedia.org/resource/Azovsky_Nemetsky_National_District"	"Омская область"	"http://dbpedia.org/resource/Category:Russian_and_Soviet-German_people"
"Азовский немецкий национальный район"	"http://dbpedia.org/resource/Azovsky_Nemetsky_National_District"	"Омская область"	"http://dbpedia.org/resource/Category:German_communities_in_Russia"
"Азовский район"	"http://dbpedia.org/resource/Azovsky_District"	"Ростовская область"	"http://dbpedia.org/resource/Category:Districts_of_Rostov_Oblast"
"Айон (остров)"	"http://dbpedia.org/resource/Ayon_Island"		"http://dbpedia.org/resource/Category:Islands_of_Chukotka_Autonomous_Okrug"
"Айон (остров)"	"http://dbpedia.org/resource/Ayon_Island"		"http://dbpedia.org/resource/Category:Islands_of_the_East_Siberian_Sea"
"Айон (село)"	"http://dbpedia.org/resource/Ayon,_Russia"		"http://dbpedia.org/resource/Category:Populated_places_of_Arctic_Russia"
"Айон (село)"	"http://dbpedia.org/resource/Ayon,_Russia"		"http://dbpedia.org/resource/Category:Rural_localities_in_Chukotka_Autonomous_Okrug"
"Айхал"	"http://dbpedia.org/resource/Aykhal"	"Якутия"	"http://dbpedia.org/resource/Category:Settlements_of_urban_type_in_the_Sakha_Republic"
"Ак-Довурак"	"http://dbpedia.org/resource/Ak-Dovurak"	"Тыва"	"http://dbpedia.org/resource/Category:1964_establishments_in_the_Soviet_Union"
"Ак-Довурак"	"http://dbpedia.org/resource/Ak-Dovurak"	"Тыва"	"http://dbpedia.org/resource/Category:Cities_and_towns_built_in_the_Soviet_Union"
"Ак-Довурак"	"http://dbpedia.org/resource/Ak-Dovurak"	"Тыва"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1964"
"Ак-Довурак"	"http://dbpedia.org/resource/Ak-Dovurak"	"Тыва"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Tuva"
"Академический район (Москва)"	"http://dbpedia.org/resource/Akademichesky_District"		"http://dbpedia.org/resource/Category:Districts_of_Moscow"
"Акана"	"http://dbpedia.org/resource/Akana,_Russia"	"Якутия"	"http://dbpedia.org/resource/Category:Rural_localities_in_the_Sakha_Republic"
"Акбулакский район"	"http://dbpedia.org/resource/Akbulaksky_District"	"Оренбургская область"	"http://dbpedia.org/resource/Category:Districts_of_Orenburg_Oblast"
"Аксай (Ростовская область)"	"http://dbpedia.org/resource/Aksay,_Rostov_Oblast"	"Ростовская область"	"http://dbpedia.org/resource/Category:Don_Host_Oblast"
"Аксай (Ростовская область)"	"http://dbpedia.org/resource/Aksay,_Rostov_Oblast"	"Ростовская область"	"http://dbpedia.org/resource/Category:Populated_places_established_in_the_16th_century"
"Аксай (Ростовская область)"	"http://dbpedia.org/resource/Aksay,_Rostov_Oblast"	"Ростовская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Rostov_Oblast"
"Аксайский район"	"http://dbpedia.org/resource/Aksaysky_District"	"Ростовская область"	"http://dbpedia.org/resource/Category:Districts_of_Rostov_Oblast"
"Аксубаево"	"http://dbpedia.org/resource/Aksubayevo"		"http://dbpedia.org/resource/Category:Urban-type_settlements_in_Tatarstan"
"Аксубаевский район"	"http://dbpedia.org/resource/Aksubayevsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Tatarstan"
"Актанышский район"	"http://dbpedia.org/resource/Aktanyshsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Tatarstan"
"Акушинский район"	"http://dbpedia.org/resource/Akushinsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Dagestan"
"Акшинский район"	"http://dbpedia.org/resource/Akshinsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Zabaykalsky_Krai"
"Акшинский район"	"http://dbpedia.org/resource/Akshinsky_District"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1926"
"Акъяр (Хайбуллинский район)"	"http://dbpedia.org/resource/Akyar,_Khaybullinsky_District,_Republic_of_Bashkortostan"		"http://dbpedia.org/resource/Category:Rural_localities_in_Bashkortostan"
"Алагир"	"http://dbpedia.org/resource/Alagir"	"Северная Осетия"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_North_Ossetia-Alania"
"Алагирский район"	"http://dbpedia.org/resource/Alagirsky_District"		"http://dbpedia.org/resource/Category:Districts_of_North_Ossetia-Alania"
"Алакуртти"	"http://dbpedia.org/resource/Alakurtti_(rural_locality)"	"Мурманская область"	"http://dbpedia.org/resource/Category:Rural_localities_in_Murmansk_Oblast"
"Алапаевск"	"http://dbpedia.org/resource/Alapayevsk"	"Свердловская область"	"http://dbpedia.org/resource/Category:Verkhotursky_Uyezd"
"Алапаевск"	"http://dbpedia.org/resource/Alapayevsk"	"Свердловская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Sverdlovsk_Oblast"
"Алапаевский район"	"http://dbpedia.org/resource/Alapayevsky_District"	"Свердловская область"	"http://dbpedia.org/resource/Category:Districts_of_Sverdlovsk_Oblast"
"Аларский район"	"http://dbpedia.org/resource/Alarsky_District"	"Иркутская область"	"http://dbpedia.org/resource/Category:Districts_of_Irkutsk_Oblast"
"Алатырский район"	"http://dbpedia.org/resource/Alatyrsky_District"		"http://dbpedia.org/resource/Category:Districts_of_the_Chuvash_Republic"
"Алатырь"	"http://dbpedia.org/resource/Alatyr,_Chuvash_Republic"	"Чувашия"	"http://dbpedia.org/resource/Category:Simbirsk_Governorate"
"Алатырь"	"http://dbpedia.org/resource/Alatyr,_Chuvash_Republic"	"Чувашия"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1552"
"Алатырь"	"http://dbpedia.org/resource/Alatyr,_Chuvash_Republic"	"Чувашия"	"http://dbpedia.org/resource/Category:1552_establishments_in_Russia"
"Алатырь"	"http://dbpedia.org/resource/Alatyr,_Chuvash_Republic"	"Чувашия"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_the_Chuvash_Republic"
"Алдан (город)"	"http://dbpedia.org/resource/Aldan,_Russia"	"Якутия"	"http://dbpedia.org/resource/Category:Cities_and_towns_built_in_the_Soviet_Union"
"Алдан (город)"	"http://dbpedia.org/resource/Aldan,_Russia"	"Якутия"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_the_Sakha_Republic"
"Алдан (город)"	"http://dbpedia.org/resource/Aldan,_Russia"	"Якутия"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1923"
"Алданский район"	"http://dbpedia.org/resource/Aldansky_District"	"Якутия"	"http://dbpedia.org/resource/Category:Districts_of_the_Sakha_Republic"
"Алджер (остров)"	"http://dbpedia.org/resource/Alger_Island,_Russia"		"http://dbpedia.org/resource/Category:Uninhabited_islands_of_Russia"
"Алджер (остров)"	"http://dbpedia.org/resource/Alger_Island,_Russia"		"http://dbpedia.org/resource/Category:Islands_of_Franz_Josef_Land"
"Алейск"	"http://dbpedia.org/resource/Aleysk"	"Алтайский край"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Altai_Krai"
"Алейский район"	"http://dbpedia.org/resource/Aleysky_District"		"http://dbpedia.org/resource/Category:Districts_of_Altai_Krai"
"Александро-Невский район"	"http://dbpedia.org/resource/Alexandro-Nevsky_District"	"Рязанская область"	"http://dbpedia.org/resource/Category:Districts_of_Ryazan_Oblast"
"Александров (город)"	"http://dbpedia.org/resource/Alexandrov,_Vladimir_Oblast"	"Владимирская область"	"http://dbpedia.org/resource/Category:Golden_Ring_of_Russia"
"Александров (город)"	"http://dbpedia.org/resource/Alexandrov,_Vladimir_Oblast"	"Владимирская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Vladimir_Oblast"
"Александров (город)"	"http://dbpedia.org/resource/Alexandrov,_Vladimir_Oblast"	"Владимирская область"	"http://dbpedia.org/resource/Category:Vladimir_Governorate"
"Александров Гай"	"http://dbpedia.org/resource/Alexandrov_Gay"	"Саратовская область"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1762"
"Александров Гай"	"http://dbpedia.org/resource/Alexandrov_Gay"	"Саратовская область"	"http://dbpedia.org/resource/Category:Rural_localities_in_Saratov_Oblast"
"Александровка (Знаменский район)"	"http://dbpedia.org/resource/Alexandrovka,_Znamensky_District,_Tambov_Oblast"		"http://dbpedia.org/resource/Category:Rural_localities_in_Tambov_Oblast"
"Александровка (Знаменский район)"	"http://dbpedia.org/resource/Alexandrovka,_Znamensky_District,_Tambov_Oblast"		"http://dbpedia.org/resource/Category:Populated_places_established_in_1816"
"Александровка (Знаменский район)"	"http://dbpedia.org/resource/Alexandrovka,_Znamensky_District,_Tambov_Oblast"		"http://dbpedia.org/resource/Category:1816_establishments_in_Russia"
"Александрово-Гайский район"	"http://dbpedia.org/resource/Alexandrovo-Gaysky_District"	"Саратовская область"	"http://dbpedia.org/resource/Category:Districts_of_Saratov_Oblast"
"Александрово-Заводский район"	"http://dbpedia.org/resource/Alexandrovo-Zavodsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Zabaykalsky_Krai"
"Александрово-Заводский район"	"http://dbpedia.org/resource/Alexandrovo-Zavodsky_District"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1926"
"Александровск (Пермский край)"	"http://dbpedia.org/resource/Alexandrovsk,_Perm_Krai"	"Пермский край"	"http://dbpedia.org/resource/Category:Solikamsky_Uyezd"
"Александровск (Пермский край)"	"http://dbpedia.org/resource/Alexandrovsk,_Perm_Krai"	"Пермский край"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Perm_Krai"
"Александровск-Сахалинский"	"http://dbpedia.org/resource/Alexandrovsk-Sakhalinsky_(town)"	"Сахалинская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Sakhalin_Oblast"
"Александровск-Сахалинский район"	"http://dbpedia.org/resource/Alexandrovsk-Sakhalinsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Sakhalin_Oblast"
"Александровский район (Владимирская область)"	"http://dbpedia.org/resource/Alexandrovsky_District,_Vladimir_Oblast"		"http://dbpedia.org/resource/Category:Districts_of_Vladimir_Oblast"
"Александровский район (Оренбургская область)"	"http://dbpedia.org/resource/Alexandrovsky_District,_Orenburg_Oblast"	"Оренбургская область"	"http://dbpedia.org/resource/Category:Districts_of_Orenburg_Oblast"
"Александровский район (Ставропольский край)"	"http://dbpedia.org/resource/Alexandrovsky_District,_Stavropol_Krai"		"http://dbpedia.org/resource/Category:Districts_of_Stavropol_Krai"
"Александровский район (Томская область)"	"http://dbpedia.org/resource/Alexandrovsky_District,_Tomsk_Oblast"	"Томская область"	"http://dbpedia.org/resource/Category:Districts_of_Tomsk_Oblast"
"Александровское (Александровский район)"	"http://dbpedia.org/resource/Alexandrovskoye,_Alexandrovsky_District,_Tomsk_Oblast"		"http://dbpedia.org/resource/Category:Rural_localities_in_Tomsk_Oblast"
"Александровское (Ставропольский край)"	"http://dbpedia.org/resource/Alexandrovskoye,_Stavropol_Krai"		"http://dbpedia.org/resource/Category:Rural_localities_in_Stavropol_Krai"
"Александровское (Ставропольский край)"	"http://dbpedia.org/resource/Alexandrovskoye,_Stavropol_Krai"		"http://dbpedia.org/resource/Category:Stavropol_Governorate"
"Алексеевка (город, Белгородская область)"	"http://dbpedia.org/resource/Alexeyevka,_Belgorod_Oblast"	"Белгородская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Belgorod_Oblast"
"Алексеевская (Волгоградская область)"	"http://dbpedia.org/resource/Alexeyevskaya,_Volgograd_Oblast"		"http://dbpedia.org/resource/Category:Rural_localities_in_Volgograd_Oblast"
"Алексеевский район (Белгородская область)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Belgorod_Oblast"	"Белгородская область"	"http://dbpedia.org/resource/Category:Districts_of_Belgorod_Oblast"
"Алексеевский район (Волгоградская область)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Volgograd_Oblast"	"Волгоградская область"	"http://dbpedia.org/resource/Category:Districts_of_Volgograd_Oblast"
"Алексеевский район (Москва)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Moscow"		"http://dbpedia.org/resource/Category:Districts_of_Moscow"
"Алексеевский район (Москва)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Moscow"		"http://dbpedia.org/resource/Category:North-Eastern_Administrative_Okrug"
"Алексеевский район (Самарская область)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Samara_Oblast"	"Самарская область"	"http://dbpedia.org/resource/Category:Districts_of_Samara_Oblast"
"Алексеевский район (Татарстан)"	"http://dbpedia.org/resource/Alexeyevsky_District,_Republic_of_Tatarstan"		"http://dbpedia.org/resource/Category:Districts_of_Tatarstan"
"Алексеевское (Татарстан)"	"http://dbpedia.org/resource/Alexeyevskoye,_Republic_of_Tatarstan"		"http://dbpedia.org/resource/Category:Urban-type_settlements_in_Tatarstan"
"Алексин (город)"	"http://dbpedia.org/resource/Aleksin"	"Тульская область"	"http://dbpedia.org/resource/Category:Tula_Governorate"
"Алексин (город)"	"http://dbpedia.org/resource/Aleksin"	"Тульская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Tula_Oblast"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Islands_of_Alaska"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Volcanoes_of_Alaska"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Archipelagoes_of_Russia"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Aleutian_Islands"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Archipelagoes_of_the_Pacific_Ocean"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Biosphere_reserves_of_the_United_States"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Physiographic_sections"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Regions_of_Alaska"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Tundra"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Volcanic_arc_islands"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Volcanoes_of_the_Pacific_Ocean"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Archipelagoes_of_the_United_States"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Islands_of_the_Bering_Sea"
"Алеутские острова"	"http://dbpedia.org/resource/Aleutian_Islands"		"http://dbpedia.org/resource/Category:Islands_of_the_Russian_Far_East"
"Алеутский район"	"http://dbpedia.org/resource/Aleutsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Kamchatka_Krai"
"Алзамай"	"http://dbpedia.org/resource/Alzamay"	"Иркутская область"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Irkutsk_Oblast"
"Аликовский район"	"http://dbpedia.org/resource/Alikovsky_District"		"http://dbpedia.org/resource/Category:Alikovsky_District"
"Алискерово (посёлок)"	"http://dbpedia.org/resource/Aliskerovo"		"http://dbpedia.org/resource/Category:1961_establishments_in_the_Soviet_Union"
"Алискерово (посёлок)"	"http://dbpedia.org/resource/Aliskerovo"		"http://dbpedia.org/resource/Category:Populated_places_established_in_1961"
"Алискерово (посёлок)"	"http://dbpedia.org/resource/Aliskerovo"		"http://dbpedia.org/resource/Category:Populated_places_of_Arctic_Russia"
"Алискерово (посёлок)"	"http://dbpedia.org/resource/Aliskerovo"		"http://dbpedia.org/resource/Category:Urban-type_settlements_in_Chukotka_Autonomous_Okrug"
"Аллаиховский улус"	"http://dbpedia.org/resource/Allaikhovsky_District"	"Якутия"	"http://dbpedia.org/resource/Category:Districts_of_the_Sakha_Republic"
"Аллаиховский улус"	"http://dbpedia.org/resource/Allaikhovsky_District"	"Якутия"	"http://dbpedia.org/resource/Category:States_and_territories_established_in_1931"
"Аллаиховский улус"	"http://dbpedia.org/resource/Allaikhovsky_District"	"Якутия"	"http://dbpedia.org/resource/Category:1931_establishments_in_the_Soviet_Union"
"Аллах-Юнь (посёлок)"	"http://dbpedia.org/resource/Allakh-Yun"	"Якутия"	"http://dbpedia.org/resource/Category:Settlements_of_urban_type_in_the_Sakha_Republic"
"Алмазный"	"http://dbpedia.org/resource/Almazny,_Sakha_Republic"	"Якутия"	"http://dbpedia.org/resource/Category:Settlements_of_urban_type_in_the_Sakha_Republic"
"Алнашский район"	"http://dbpedia.org/resource/Alnashsky_District"		"http://dbpedia.org/resource/Category:Districts_of_the_Udmurt_Republic"
"Алтайский край"	"http://dbpedia.org/resource/Altai_Krai"		"http://dbpedia.org/resource/Category:States_and_territories_established_in_1937"
"Алтайский край"	"http://dbpedia.org/resource/Altai_Krai"		"http://dbpedia.org/resource/Category:Central_Asia"
"Алтайский край"	"http://dbpedia.org/resource/Altai_Krai"		"http://dbpedia.org/resource/Category:Altai_Krai"
"Алтайский район (Алтайский край)"	"http://dbpedia.org/resource/Altaysky_District,_Altai_Krai"		"http://dbpedia.org/resource/Category:Districts_of_Altai_Krai"
"Алтайский район (Хакасия)"	"http://dbpedia.org/resource/Altaysky_District,_Republic_of_Khakassia"		"http://dbpedia.org/resource/Category:Districts_of_Khakassia"
"Алтуфьевский район"	"http://dbpedia.org/resource/Altufyevsky_District"		"http://dbpedia.org/resource/Category:Districts_of_Moscow"
"Алтуфьевский район"	"http://dbpedia.org/resource/Altufyevsky_District"		"http://dbpedia.org/resource/Category:North-Eastern_Administrative_Okrug"
